Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Blake Walston","ARI",1.62017,1.10116,0.402427,4.38286,19.715,0.550328,0,0.904198,0,28.8708,126.415,28.3087,15.2822,14.0596,3.1726,12.1753,0.444092,1.91732,25.7519,8.02774,3.79544,2.1151,0.989005,0.203709,0.0963116,0.10739731788635254,0.25203,1.40225,0.301399,0.699226,,,4.27548,-0.0013313,0.105398,999,1.95409,-0.297789,0.911019,1.95409,0.297789,3.78531,118.90000000000002,4.1000000000000005,120,4.137931034482759,,,,,,,,,,,,,,,,,,,"Blake Walston","26270",686796
"Luis Patiño","SDP",0.854072,0.898225,0,4.54969,12.4868,0.511559,0,0.960539,0,14.9307,64.5771,13.9771,8.20409,7.54776,1.97285,6.38631,0.308907,0.76552,12.6879,7.64808,3.84958,1.98673,1.18921,0.196476,0.0988943,0.09758204966783524,0.243396,1.36386,0.280705,0.690814,,,4.62166,-0.00166787,0.0275159,999,0.60481,0.0360007,1.18589,0.60481,-0.0360007,3.41882,59.00000000000001,3.933333333333334,58,3.8666666666666667,,,,,,,,,,,,,,,,,,,"Luis Patino","22815",672715
"Michael Kelly","ATH",1.29426,0.867983,0,3.85785,19.1338,0,0,2.22156,0,21.0612,89.9899,18.9631,9.81292,9.02789,2.45918,8.49445,0.458316,1.24431,18.2546,7.80066,3.6299,2.149,1.05087,0.202852,0.0943933,0.1084582656621933,0.236296,1.3037,0.277202,0.734742,,,4.33813,-0.00197534,0.0965899,999,1.43913,-0.0809645,1.16482,1.43913,0.0809645,3.4469,98.4,4.685714285714286,96,4.571428571428571,,,,,,,,,,,,,,,,,,,"Michael Kelly","12791",547184
"Chandler Champlain","KCR",0.42827,0.604738,0,4.42914,5.12972,0,0,0,0,5.76329,24.9739,5.82583,3.0829,2.83626,0.725285,2.08688,0.116091,0.289996,4.79196,7.48317,3.2589,2.29623,1.13261,0.191879,0.0835627,0.10831637680530548,0.257814,1.37295,0.298631,0.700246,,,4.3768,-0.00272125,0.0128257,999,0.680658,0.986634,1.36058,0.680658,-0.986634,3.18589,20.500000000000007,3.416666666666668,21,3.5,,,,,,,,,,,,,,,,,,,"Chandler Champlain","sa3018138",669441
"Zach Maxwell","CIN",1.50661,1.69396,0,4.6194,22.9997,0,0,1.27196,0,24.0952,107.032,22.5047,13.4427,12.3673,3.43013,13.4608,0,0.949774,26.0892,9.74481,5.02787,1.93816,1.28122,0.243751,0.125764,0.11798697710037231,0.242974,1.49264,0.302279,0.722735,,,4.64582,-0.00292937,0.039303,999,0.980392,0.222205,0.883191,0.980392,-0.222205,3.82241,94.90000000000002,3.9541666666666675,95,3.9583333333333335,,,,,,,,,,,,,,,,,,,"Zach Maxwell","sa3020255",687209
"Ryan Miller","DET",0.629086,0.811058,0,4.42581,13.778,0,0,0.843655,0.291128,14.8162,63.2122,14.565,7.91953,7.28597,2.03583,4.80173,0.663396,0.730232,12.3227,7.48535,2.91678,2.56631,1.23665,0.194942,0.0759622,0.1189800277352333,0.252513,1.30713,0.289213,0.693075,,,4.40946,-0.00336636,-0.0370151,999,0.965753,-2.15821,1.23616,0.965753,2.15821,3.35179,57.400000000000006,3.826666666666667,59,3.933333333333333,,,,,,,,,,,,,,,,,,,"Ryan Miller","22187",668943
"Rolddy Munoz","ATL",1.38815,0.840493,0,4.31548,20.0612,0,0,1.83868,0,21.2953,93.089,20.9059,11.099,10.2111,2.45572,9.09925,0,1.11447,19.745,8.34477,3.8456,2.16995,1.03786,0.212108,0.0977479,0.11436054110527039,0.252257,1.409,0.304084,0.711637,,,4.25008,-0.00347173,0.013627,999,1.34506,-0.0789165,1.04244,1.34506,0.0789165,3.61007,94.20000000000002,4.485714285714287,97,4.619047619047619,,,,,,,,,,,,,,,,,,,"Rolddy Munoz","sa3011575",691548
"Scott Blewett","MIN",2.0694,1.60771,0,4.53402,22.9792,0,0.0281696,1.97482,0.600787,28.8876,126.756,30.5529,15.8184,14.553,3.59205,10.763,1.24135,1.37688,24.6353,7.6752,3.35324,2.28889,1.11911,0.194353,0.0849114,0.10944133996963501,0.266568,1.43023,0.312089,0.702661,,,4.33811,-0.00353985,-0.118485,999,2.55804,2.22803,0.852281,2.55804,-2.22803,3.86363,106.80000000000004,3.6827586206896568,115,3.9655172413793105,,,,,,,,,,,,,,,,,,,"Scott Blewett","16427",656240
"Kelvin Cáceres","LAA",0.238138,0.22639,0,4.45976,9.94265,0,0,0.908827,0,10.1905,45.3794,9.19189,5.48881,5.0497,1.1935,5.84381,0.284488,0.68922,10.8077,9.54508,5.16109,1.84943,1.05406,0.238164,0.128777,0.10938701033592224,0.236622,1.47546,0.297946,0.714331,,,4.49115,-0.00363903,0.0250903,999,1.32661,-0.990143,1.26602,1.32661,0.990143,3.31197,43.300000000000004,4.33,42,4.2,,,,,,,,,,,,,,,,,,,"Kelvin Caceres","24681",680983
"Michael Darrell-Hicks","LAA",0.792325,1.06352,0,4.60746,13.3808,0,0,0.82883,0,14.1144,60.8777,14.416,7.85406,7.22574,2.01262,4.369,0,1.01973,11.8589,7.5618,2.78587,2.71434,1.28334,0.194799,0.0717668,0.12303261458873749,0.259799,1.33091,0.298034,0.684582,,,4.48516,-0.00415106,-0.0663915,999,1.43762,-0.0860767,1.21142,1.43762,0.0860767,3.38477,55.6,3.9714285714285715,57,4.071428571428571,,,,,,,,,,,,,,,,,,,"Michael Darrell-Hicks","sa3020438",690382
"Luarbert Arias","MIA",0.976029,1.69742,0,4.48705,23.8463,0,0,2.37622,0,25.2377,109.691,25.3059,13.6767,12.5825,3.48096,9.51283,0.682216,1.43024,24.0918,8.59136,3.39237,2.53256,1.24134,0.219634,0.0867242,0.13290978968143463,0.256268,1.37963,0.306638,0.706021,,,4.35114,-0.00423942,-0.0550983,999,1.41654,-0.0224202,1.00069,1.41654,0.0224202,3.66575,106.1,4.244,109,4.36,,,,,,,,,,,,,,,,,,,"Luarbert Arias","sa3007599",678215
"Seth Johnson","PHI",0.930062,4.01794,0.61757,6.11499,16.6731,2.25764,0,0.811372,0,21.4181,97.7614,24.1426,15.8178,14.5524,3.27753,10.4228,0.31104,0.869296,18.3642,7.71673,4.37971,1.76193,1.37723,0.187847,0.106615,0.08123264461755753,0.279204,1.61384,0.321855,0.625401,,,5.02265,-0.00439601,-0.407942,999,1.21975,-0.0252417,0.821311,1.21975,0.0252417,3.90492,63.1,3.0047619047619047,73,3.4761904761904763,,,,,,,,,,,,,,,,,,,"Seth Johnson","26020",686751
"Erik Swanson","TOR",2.83225,2.61505,0,4.07294,55.3545,0,3.36429,11.9824,2.00667,56.0638,236.033,51.6249,27.5778,25.3716,8.76202,19.2852,0.702135,1.99279,55.7149,8.94399,3.09588,2.889,1.40658,0.236047,0.0817054,0.15434180945158005,0.24039,1.26481,0.285224,0.738913,,,4.34925,-0.00448068,0.0524129,746.5599975585938,1.77348,-2.67998,0.69704,1.77348,2.67998,4.07061,280.5000000000001,5.008928571428574,275,4.910714285714286,,,,,,,,,,,,,,,,,,,"Erik Swanson","16587",657024
"Alan Rangel","PHI",1.25176,1.6507,0,4.8105,19.5901,0,0,1.34844,0,23.0307,99.4471,22.8486,13.3803,12.3099,3.37989,8.65693,0.486025,0.92222,21.4229,8.37171,3.38298,2.47466,1.3208,0.21542,0.0870506,0.12836983054876328,0.254246,1.36798,0.299219,0.676978,,,4.46171,-0.00461716,-0.0894144,999,1.83419,0.260191,0.989209,1.83419,-0.260191,3.68105,89.50000000000001,3.8913043478260874,92,4,,,,,,,,,,,,,,,,,,,"Alan Rangel","sa877578",660604
"Marco Raya","MIN",0.322598,0.519745,0,4.39408,8.13386,0,0,0.583185,0,8.33429,36.1316,8.10013,4.42289,4.06906,1.06469,3.32746,0,0.451239,7.49737,8.09622,3.59324,2.25318,1.14973,0.207502,0.0920926,0.11540889739990234,0.250368,1.37115,0.29572,0.704909,,,4.38822,-0.00548666,0.0102608,999,1.17135,-1.23174,1.32783,1.17135,1.23174,3.22956,35.10000000000001,4.387500000000001,36,4.5,,,,,,,,,,,,,,,,,,,"Marco Raya","sa3014550",694397
"Camden Minacci","LAA",0,0.176892,0,4.3277,5.06161,0,0,0.606234,0,5.0886,22.1078,4.74853,2.65965,2.44688,0.672154,2.30143,0,0.250032,4.63864,8.20417,4.07045,2.01554,1.18881,0.209819,0.1041,0.10571835935115814,0.242813,1.38544,0.286151,0.718669,,,4.56473,-0.00591148,-0.0381256,999,0.527815,0.572056,1.40038,0.527815,-0.572056,3.13283,19.700000000000003,3.9400000000000004,20,4,,,,,,,,,,,,,,,,,,,"Camden Minacci","sa3022728",695229
"Doug Nikhazy","CLE",1.43926,1.16121,0.226728,4.33524,27.2781,0.310056,0,1.576,0,33.1806,144.799,29.7004,17.3727,15.9829,3.67579,16.9037,0.69568,1.63939,32.9856,8.94712,4.58502,1.95138,0.997031,0.227803,0.116739,0.11106359213590622,0.235239,1.40456,0.290471,0.705085,,,4.29495,-0.00612128,-0.0196624,999,1.54667,0.178307,0.84367,1.54667,-0.178307,3.87511,134.00000000000006,4.060606060606062,130,3.9393939393939394,,,,,,,,,,,,,,,,,,,"Doug Nikhazy","sa3018110",680951
"Brent Headrick","NYY",1.44173,0.67721,0,4.25202,19.4436,0,0.117557,1.25325,0.314447,22.3027,94.175,20.8265,11.4531,10.5368,3.51389,7.46288,0.292038,0.984708,23.2773,9.39328,3.01156,3.11908,1.41799,0.247171,0.0792448,0.16792596876621246,0.242938,1.26843,0.293751,0.720425,,,4.26359,-0.00667429,0.0470273,999,1.68545,-0.698961,1.08579,1.68545,0.698961,3.55228,85.00000000000003,3.863636363636365,84,3.8181818181818183,,,,,,,,,,,,,,,,,,,"Brent Headrick","27702",687396
"Blake Weiman","HOU",0.459528,0.166318,0,4.32223,7.868,0,0,0.936465,0,8.27679,35.0814,8.29875,4.32055,3.97491,1.22123,2.45437,0.152864,0.242859,7.00778,7.62011,2.66883,2.85522,1.32794,0.199757,0.0699621,0.12979532778263092,0.256259,1.29919,0.293002,0.7113,,,4.3689,-0.00680295,0.00666684,999,0.817173,-0.713443,1.33972,0.817173,0.713443,3.21371,38.10000000000001,4.762500000000001,39,4.875,,,,,,,,,,,,,,,,,,,"Blake Weiman","sa3004211",676620
"Vinny Nittoli","MIL",0.640722,0.966275,0,4.32845,12.8436,0,0,1.28439,0,14.2223,60.8671,13.5458,7.43484,6.84006,2.2361,5.03906,0.185286,0.895344,13.6059,8.60996,3.18876,2.70009,1.41503,0.223535,0.0827878,0.14074715226888657,0.24659,1.30674,0.28932,0.721483,,,4.54886,-0.00689471,0.0369804,999,0.738729,-0.681035,1.23712,0.738729,0.681035,3.35051,56.60000000000003,4.042857142857145,58,4.142857142857143,,,,,,,,,,,,,,,,,,,"Vinny Nittoli","16754",657697
"Lyon Richardson","CIN",0.267849,1.22478,0.380499,4.81904,11.2093,1.1086,0,0.663557,0,15.1304,67.5169,15.044,8.80603,8.10155,2.29121,7.72311,0.200847,0.720311,14.4302,8.5835,4.59394,1.86844,1.36288,0.213727,0.114388,0.09933909773826599,0.254666,1.50473,0.301114,0.713778,,,4.90177,-0.00881294,-0.00931313,999,3.69113,-1.38402,1.14594,3.69113,1.38402,3.47208,52.400000000000006,3.4933333333333336,54,3.6,,,,,,,,,,,,,,,,,,,"Lyon Richardson","24581",680689
"Eric Lauer","TOR",0.437767,0.457765,0,4.7063,4.09743,0,0,0,0,9.47062,41.0358,9.16694,5.38304,4.9524,1.41014,3.97187,0.0569168,0.33751,9.66685,9.18648,3.7745,2.43383,1.34007,0.235571,0.0967904,0.1387805938720703,0.249601,1.38732,0.302416,0.694675,,,4.42578,-0.0089021,-0.043383,999,0.736995,-0.488382,1.27486,0.736995,0.488382,3.30019,38.90000000000001,4.322222222222224,40,4.444444444444445,,,,,,,,,,,,,,,,,,,"Eric Lauer","19316",641778
"Vince Velasquez","CLE",0.448044,0.418986,0.0186256,4.3173,9.42958,0.258422,0,0.815698,0,10.7572,45.8886,10.1224,5.60895,5.16023,1.61049,4.04785,0.112196,0.414852,10.7933,9.03018,3.38662,2.66643,1.34741,0.235206,0.0882102,0.14699611067771912,0.24435,1.31728,0.293291,0.718498,,,4.3506,-0.00910483,-0.0413049,999,1.2961,-1.40537,1.29249,1.2961,1.40537,3.27669,44.80000000000001,4.072727272727274,43,3.909090909090909,,,,,,,,,,,,,,,,,,,"Vince Velasquez","11189",592826
"Tommy Doyle","COL",0.691536,1.04338,0,4.99079,13.565,0,0,0.746526,0,14.2622,63.0289,15.1997,8.59657,7.90884,1.97088,5.8599,0.269029,0.466382,11.9071,7.51387,3.69783,2.03197,1.2437,0.188915,0.0929717,0.09594368189573288,0.268059,1.4766,0.308906,0.681026,,,4.6239,-0.00947325,-0.0611724,999,0.645718,-0.693516,1.13981,0.645718,0.693516,3.48026,50,3.5714285714285716,54,3.857142857142857,,,,,,,,,,,,,,,,,,,"Tommy Doyle","21281",656382
"Burch Smith","PIT",0.868277,0.427919,0,5.03895,11.7521,0,0,0.957876,0.445245,14.1255,62.0752,15.4284,8.59631,7.90861,1.82762,4.76711,0.16872,0.774613,11.3717,7.24548,3.03735,2.38546,1.16447,0.183193,0.0767958,0.10639733076095581,0.272907,1.42972,0.313859,0.657669,,,4.41534,-0.00952133,-0.145719,999,1.58459,1.53997,1.14555,1.58459,-1.53997,3.4726,48,3.4285714285714284,52,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Burch Smith","12784",572143
"Jaden Hill","COL",1.38963,1.40143,0,4.89329,25.5571,0,0,2.03793,0.766996,27.9775,124.423,29.2868,16.534,15.2113,3.61152,11.28,0.402132,2.44225,25.4999,8.20302,3.62863,2.26064,1.16178,0.204945,0.0906581,0.11428684741258621,0.264557,1.44998,0.314687,0.676776,,,4.49314,-0.00954443,-0.032248,999,1.69093,-0.270166,0.838092,1.69093,0.270166,3.88254,101.60000000000005,3.6285714285714303,107,3.8214285714285716,,,,,,,,,,,,,,,,,,,"Jaden Hill","30250",677955
"Tyler Jay","MIL",0.278427,0.0812977,0,4.30651,7.83204,0,0,0,0,11.5998,50.4755,11.5113,6.03319,5.55053,1.36232,4.7487,0.183158,0.459959,9.83509,7.63077,3.68439,2.07111,1.05699,0.194849,0.0940793,0.10076948255300522,0.254298,1.40174,0.29789,0.712533,,,4.3446,-0.00979476,0.0316975,999,1.85592,-1.19406,1.28362,1.85592,1.19406,3.2885,50.30000000000001,4.191666666666667,52,4.333333333333333,,,,,,,,,,,,,,,,,,,"Tyler Jay","17952",664079
"Jesse Scholtens","CHW",0.0830586,0.599622,0.197192,5.47375,1.64295,0.98957,0.000260452,0,0,5.72736,25.6561,6.56708,3.78625,3.48335,0.993911,2.15864,0.0834864,0.263806,4.12685,6.48494,3.39209,1.91178,1.56184,0.160852,0.0841372,0.07671499252319336,0.282653,1.52351,0.30769,0.673481,,,5.25024,-0.0104672,-0.0363737,999,2.58666,0.397143,1.33952,2.58666,-0.397143,3.21397,15.90000000000001,2.6500000000000017,19,3.1666666666666665,,,,,,,,,,,,,,,,,,,"Jesse Scholtens","19205",669947
"Gerson Garabito","TEX",0.763233,1.45736,0.190232,4.44623,25.1231,0.260146,0.0180556,1.36959,0.243667,29.5523,127.638,28.4848,15.8691,14.5996,4.1051,10.8538,0.508164,2.30209,27.0772,8.2462,3.30546,2.49472,1.25019,0.21214,0.0850357,0.12710467725992203,0.248814,1.33115,0.292674,0.698673,,,4.47533,-0.0107702,-0.0548606,999,2.56621,-1.48058,0.999766,2.56621,1.48058,3.66698,119.00000000000001,3.9666666666666672,117,3.9,,,,,,,,,,,,,,,,,,,"Gerson Garabito","19835",642520
"Anthony Maldonado","ATH",1.90874,2.15492,0,5.19827,24.1215,0.724853,0.185059,0.745725,0.335135,29.3267,129.33,30.2958,18.4116,16.9387,4.03716,13.6937,2.91801,0,23.8898,7.33149,4.20242,1.74459,1.23895,0.18472,0.105882,0.0788380354642868,0.261991,1.49998,0.299381,0.667177,,,4.72767,-0.0111576,-0.243328,999,2.14189,0.652594,0.742378,2.14189,-0.652594,4.01016,97.40000000000003,3.3586206896551736,103,3.5517241379310347,,,,,,,,,,,,,,,,,,,"Anthony Maldonado","26034",687424
"Jefry Yan","COL",0.183767,0.457435,0,4.82953,10.8925,0,0,1.14372,0,11.4025,51.446,11.2028,6.65083,6.11876,1.4152,6.28631,0.241445,0.775509,11.262,8.88911,4.96177,1.79152,1.11701,0.21891,0.122192,0.09671775996685028,0.252404,1.53379,0.308689,0.69889,,,4.66254,-0.0120702,-0.0416429,999,0.861439,-0.50715,1.21642,0.861439,0.50715,3.3781,45.50000000000001,4.136363636363637,47,4.2727272727272725,,,,,,,,,,,,,,,,,,,"Jefry Yan","sa828460",642376
"Génesis Cabrera","NYM",1.35386,1.17558,0,4.26874,25.2968,0,0.117186,4.04198,1.23575,26.0771,113.286,24.6458,13.444,12.3685,3.45289,11.5315,0.968559,1.22401,23.7144,8.18456,3.97987,2.05649,1.1917,0.209333,0.101791,0.10754147917032242,0.245159,1.38732,0.288878,0.725302,,,4.53647,-0.0136059,0.0555771,999,1.66044,-1.47049,0.995142,1.66044,1.47049,3.67314,115.5,4.4423076923076925,116,4.461538461538462,,,,,,,,,,,,,,,,,,,"Genesis Cabrera","17490",650893
"Kirby Snead",,0.531023,0.561348,0,4.90134,6.86343,0,0,0.83817,0.329881,6.97599,32.0916,8.38189,4.12943,3.79908,0.621886,3.14954,0.22155,0.260036,5.40338,6.97111,4.06335,1.71561,0.80232,0.168374,0.0981422,0.0702313780784607,0.292235,1.65302,0.342503,0.69432,,,4.24253,-0.0141907,-0.0673584,999,1.93843,0.86282,1.27482,1.93843,-0.86282,3.30025,23.7,3.3857142857142857,27,3.857142857142857,,,,,,,,,,,,,,,,,,,"Kirby Snead","19179",669912
"Elvis Alvarado","ATH",0.959973,1.1223,0,4.56446,17.3812,0,0,1.87911,0,18.1721,80.0002,16.4031,10.0176,9.21618,2.1028,9.4597,0.378446,1.25672,18.4791,9.15209,4.68507,1.95346,1.04145,0.230989,0.118246,0.11274274438619614,0.236752,1.42322,0.293629,0.69136,,,4.40615,-0.0142155,-0.0642495,999,1.78169,0.243698,1.07936,1.78169,-0.243698,3.56086,81.00000000000003,4.500000000000002,78,4.333333333333333,,,,,,,,,,,,,,,,,,,"Elvis Alvarado","sa919291",665660
"Randy Dobnak","MIN",1.6091,1.62516,0.744804,4.82646,9.30212,1.01854,0.0988197,0,0,25.467,114.05,26.972,14.8449,13.6573,2.80596,11.888,1.10464,1.08141,19.1101,6.75348,4.2012,1.60751,0.991624,0.167558,0.104235,0.06332379579544067,0.266836,1.5259,0.305263,0.68749,,,4.62584,-0.015201,-0.12619,999,2.5028,-0.711183,0.877511,2.5028,0.711183,3.82999,76.89999999999999,3.0759999999999996,85,3.4,,,,,,,,,,,,,,,,,,,"Randy Dobnak","23798",677976
"Kade Strowd","BAL",1.20613,1.32044,0,4.33325,18.2991,0,0,1.50068,0,18.823,82.5145,18.4359,9.85083,9.06277,2.19439,8.49536,0,0.808229,17.2294,8.23802,4.06195,2.02809,1.04922,0.208804,0.102956,0.1058482676744461,0.251819,1.43076,0.301959,0.715887,,,4.33415,-0.01556,-0.0479559,999,1.349,0.118284,1.08474,1.349,-0.118284,3.55368,84.2,4.431578947368421,84,4.421052631578948,,,,,,,,,,,,,,,,,,,"Kade Strowd","sa3011418",669704
"Joan Adon","WSN",0.419056,1.23166,0.194473,6.06225,10.4197,1.70812,0,0.35461,0,17.0277,78.2323,19.1045,12.4669,11.4696,2.28121,8.32737,0.209706,1.2498,14.104,7.45468,4.40143,1.69369,1.20573,0.180284,0.106444,0.07383955270051956,0.278268,1.61101,0.321854,0.617412,,,4.93884,-0.0165705,-0.219388,999,3.85242,0.0471712,0.975335,3.85242,-0.0471712,3.69955,52.80000000000002,3.1058823529411774,60,3.5294117647058822,,,,,,,,,,,,,,,,,,,"Joan Adon","22925",672851
"Tyler Gilbert","CHW",1.03529,2.19669,0,4.49898,29.8796,0.615138,0.464579,2.05674,0.196701,36.9017,159.487,38.8694,20.0507,18.4467,5.26545,11.5017,0.525933,1.73184,31.1394,7.59464,2.80516,2.70738,1.2842,0.195248,0.0721168,0.12313077598810196,0.265768,1.36501,0.305912,0.705134,,,4.40958,-0.0182727,-0.0206695,999,4.75945,-1.70578,0.868285,4.75945,1.70578,3.84229,138.9,3.754054054054054,148,4,,,,,,,,,,,,,,,,,,,"Tyler Gilbert","17964",656457
"Gavin Hollowell","CHC",0.179948,0.170207,0,4.43714,5.25293,0,0.000315338,0.497504,0,5.58812,24.282,5.09232,2.99459,2.75503,0.75765,2.71225,0.0423471,0.216057,5.55261,8.94282,4.36824,2.04724,1.22024,0.228672,0.111698,0.11697383970022202,0.238474,1.39664,0.288143,0.713238,,,4.51383,-0.0188935,0.0128257,999,1.64163,-0.583151,1.37118,1.64163,0.583151,3.17177,22.10000000000001,3.683333333333335,20,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Gavin Hollowell","25427",668970
"Tyler Owens","DET",0.487,0.487718,0,4.53108,9.7361,0,0,0.768762,0,10.0071,43.3332,10.1302,5.47619,5.03809,1.28309,3.6016,0,0.480771,8.05407,7.24354,3.23915,2.23625,1.15396,0.185864,0.0831141,0.10274972021579742,0.25809,1.37221,0.295756,0.691687,,,4.44748,-0.0190603,0.0101742,999,0.669581,-0.0632555,1.29021,0.669581,0.0632555,3.27973,43.7,4.37,45,4.5,,,,,,,,,,,,,,,,,,,"Tyler Owens","sa3011201",687074
"Nick Sandlin","TOR",4.49644,3.22125,0,4.01246,57.4174,0.19444,0.0960577,11.1092,1.89399,57.1189,243.17,47.8055,27.6796,25.4653,8.25857,25.465,1.49641,3.68371,61.8065,9.73861,4.01243,2.42711,1.30127,0.25417,0.104721,0.14944858103990555,0.223368,1.28277,0.274715,0.738811,,,4.41291,-0.0198697,0.105893,750.3300170898438,2.21819,0.246774,0.466576,2.21819,-0.246774,4.3779,279.59999999999997,4.905263157894736,262,4.5964912280701755,,,,,,,,,,,,,,,,,,,"Nick Sandlin","20517",680704
"Jacob Barnes","TOR",2.0879,1.51788,0,4.56087,27.0256,0,0,2.36858,0.836909,28.4164,122.484,28.9875,15.6526,14.4004,3.9205,9.67214,0.533541,1.13288,23.9814,7.59537,3.06335,2.47943,1.2417,0.195792,0.0789665,0.11682546883821487,0.259561,1.36047,0.29921,0.693591,,,4.4129,-0.0201712,-0.182592,999,1.33359,-0.130507,0.898071,1.33359,0.130507,3.80257,105.6,3.7714285714285714,111,3.9642857142857144,,,,,,,,,,,,,,,,,,,"Jacob Barnes","12323",606930
"Nate Lavender","TBR",1.03579,1.07158,0,4.15634,16.5056,0,0,0.942903,0,16.9288,74.1028,14.7356,8.49783,7.818,2.09479,9.02611,0,1.07827,17.9776,9.55756,4.79862,1.99173,1.11367,0.242603,0.121805,0.12079810351133347,0.230249,1.40362,0.287774,0.732818,,,4.44183,-0.020354,0.0880558,999,1.83001,-3.07289,1.13497,1.83001,3.07289,3.48671,72.20000000000002,4.247058823529413,69,4.0588235294117645,,,,,,,,,,,,,,,,,,,"Nate Lavender","sa3017917",681320
"Geoff Hartlieb","NYY",0.0471244,0.0289265,0,5.3648,3.41686,0,0,0.691361,0,5.09963,22.5674,5.23032,3.30416,3.03983,0.667412,2.26345,0.212087,0.233706,4.41297,7.78817,3.99463,1.94966,1.17787,0.195546,0.100298,0.09524871408939362,0.260601,1.46948,0.3044,0.638719,,,4.60617,-0.0208811,-0.0402273,999,1.966,-1.82494,1.36076,1.966,1.82494,3.18566,17.7,3.54,18,3.6,,,,,,,,,,,,,,,,,,,"Geoff Hartlieb","19558",664129
"José Ureña","NYM",0.674254,1.12723,0.130073,4.55678,11.3818,0.565221,0.0538843,0.547884,0,15.6735,68.0841,15.9572,8.62569,7.93563,2.07331,5.81559,0.134007,0.701474,11.5444,6.62899,3.33942,1.98507,1.19053,0.169561,0.0854178,0.0841427594423294,0.259184,1.38915,0.289553,0.696714,,,4.66043,-0.0216,-0.0149054,999,1.85374,0.119872,1.19164,1.85374,-0.119872,3.41115,59.20000000000001,3.7000000000000006,61,3.8125,,,,,,,,,,,,,,,,,,,"Jose Urena","11589",570632
"Sam Bachman","LAA",1.38533,2.43151,0.276818,4.47716,21.2242,0.378554,0.00281383,2.13672,0,28.7963,126.219,28.2216,15.5707,14.3251,3.27616,12.3739,0.719141,1.8264,23.0063,7.19039,3.86735,1.85926,1.02393,0.182273,0.0980352,0.08423735201358795,0.251937,1.40975,0.290956,0.694961,,,4.52702,-0.0219937,-0.0795686,999,2.45502,-0.455285,0.930747,2.45502,0.455285,3.759,116.90000000000002,4.0310344827586215,118,4.068965517241379,,,,,,,,,,,,,,,,,,,"Sam Bachman","29754",696147
"Jose E. Hernandez","LAD",0.253338,0.390688,0,4.58417,7.31744,0,0.176782,0.549022,0.203914,7.73205,33.7682,7.34157,4.2808,3.93834,1.07662,3.59721,0.346203,0.329164,7.79603,9.07447,4.1871,2.16724,1.25317,0.230869,0.106526,0.12434244155883789,0.246016,1.41473,0.29877,0.705929,,,4.48348,-0.0224485,0.0171008,999,2.05745,-0.899379,1.32232,2.05745,0.899379,3.2369,36.7,4.5875,35,4.375,,,,,,,,,,,,,,,,,,,"Jose E. Hernandez","22318",669796
"Ky Bush","CHW",0.0919195,1.11638,0.166385,4.97252,2.66537,1.33153,0,0,0,7.82489,34.8759,7.89349,4.6992,4.32326,1.1941,3.85915,0.161225,0.352881,5.86154,6.7418,4.43871,1.51887,1.37342,0.168068,0.110654,0.0574144646525383,0.25742,1.50196,0.283773,0.699684,,,5.267,-0.0224605,-0.0262281,999,1.94205,-2.7058,1.31341,1.94205,2.7058,3.24879,26.100000000000005,3.2625000000000006,27,3.375,,,,,,,,,,,,,,,,,,,"Ky Bush","29823",681066
"Sam Long","KCR",2.48515,2.43157,0,4.2452,47.1434,0.264237,0.312124,8.67143,0.618588,51.9387,223.883,49.3478,26.6293,24.4989,6.2726,21.5137,1.53772,1.88009,47.0771,8.15757,3.72792,2.18824,1.08692,0.210275,0.0960933,0.114181749522686,0.246137,1.36433,0.29275,0.712506,,,4.27492,-0.0225195,0.00813446,999,2.1061,-0.291952,0.590774,2.1061,0.291952,4.2123,241.6,4.646153846153846,240,4.615384615384615,,,,,,,,,,,,,,,,,,,"Sam Long","25379",669674
"Jose Cuas","PHI",0.346576,0.554812,0,4.57647,10.0262,0.060229,0.0979821,1.11356,0.221208,10.5606,47.1505,10.2468,5.837,5.37004,1.35464,5.05986,0.346635,1.11246,10.0899,8.59881,4.31213,1.9941,1.15446,0.213992,0.107313,0.10667955875396729,0.250055,1.44941,0.301085,0.706155,,,4.67658,-0.0226073,-0.0207166,999,1.76615,-0.597791,1.25994,1.76615,0.597791,3.32007,49.10000000000001,4.463636363636365,48,4.363636363636363,,,,,,,,,,,,,,,,,,,"Jose Cuas","17701",621016
